,0,1,2,3,4,5,6,7,8
2675,1,0,0,1,1881600,1,229500000,1,1331200000
2676,1,0,0,1,1881600,1,229500000,1,1600000000
2677,1,0,0,1,1881600,1,229500000,1,1866000000
2678,1,0,0,1,1881600,1,229500000,1,204000000
2679,1,0,0,1,1881600,1,229500000,1,40800000
2680,1,0,0,1,1881600,1,229500000,1,408000000
2681,1,0,0,1,1881600,1,229500000,1,665600000
2682,1,0,0,1,1881600,1,229500000,1,68000000
2683,1,0,0,1,1881600,1,229500000,1,800000000
2684,1,0,0,1,1881600,1,318750000,1,102000000
2685,1,0,0,1,1881600,1,318750000,1,1062400000
2686,1,0,0,1,1881600,1,318750000,1,1331200000
2687,1,0,0,1,1881600,1,318750000,1,1600000000
2688,1,0,0,1,1881600,1,318750000,1,1866000000
2689,1,0,0,1,1881600,1,318750000,1,204000000
2690,1,0,0,1,1881600,1,318750000,1,40800000
2691,1,0,0,1,1881600,1,318750000,1,408000000
2692,1,0,0,1,1881600,1,318750000,1,665600000
2693,1,0,0,1,1881600,1,318750000,1,68000000
2694,1,0,0,1,1881600,1,318750000,1,800000000
2695,1,0,0,1,1881600,1,408000000,1,102000000
2696,1,0,0,1,1881600,1,408000000,1,1062400000
2697,1,0,0,1,1881600,1,408000000,1,1331200000
2698,1,0,0,1,1881600,1,408000000,1,1600000000
2699,1,0,0,1,1881600,1,408000000,1,1866000000
2700,1,0,0,1,1881600,1,408000000,1,204000000
2701,1,0,0,1,1881600,1,408000000,1,40800000
2702,1,0,0,1,1881600,1,408000000,1,408000000
2703,1,0,0,1,1881600,1,408000000,1,665600000
2704,1,0,0,1,1881600,1,408000000,1,68000000
2705,1,0,0,1,1881600,1,408000000,1,800000000
2706,1,0,0,1,1881600,1,497250000,1,102000000
2707,1,0,0,1,1881600,1,497250000,1,1062400000
2708,1,0,0,1,1881600,1,497250000,1,1331200000
2709,1,0,0,1,1881600,1,497250000,1,1600000000
2710,1,0,0,1,1881600,1,497250000,1,1866000000
2711,1,0,0,1,1881600,1,497250000,1,204000000
2712,1,0,0,1,1881600,1,497250000,1,40800000
2713,1,0,0,1,1881600,1,497250000,1,408000000
2714,1,0,0,1,1881600,1,497250000,1,665600000
2715,1,0,0,1,1881600,1,497250000,1,68000000
2716,1,0,0,1,1881600,1,497250000,1,800000000
2717,1,0,0,1,1881600,1,586500000,1,102000000
2718,1,0,0,1,1881600,1,586500000,1,1062400000
2719,1,0,0,1,1881600,1,586500000,1,1331200000
2720,1,0,0,1,1881600,1,586500000,1,1600000000
2721,1,0,0,1,1881600,1,586500000,1,1866000000
2722,1,0,0,1,1881600,1,586500000,1,204000000
2723,1,0,0,1,1881600,1,586500000,1,40800000
2724,1,0,0,1,1881600,1,586500000,1,408000000
2725,1,0,0,1,1881600,1,586500000,1,665600000
2726,1,0,0,1,1881600,1,586500000,1,68000000
2727,1,0,0,1,1881600,1,586500000,1,800000000
2728,1,0,0,1,1881600,1,675750000,1,102000000
2729,1,0,0,1,1881600,1,675750000,1,1062400000
2730,1,0,0,1,1881600,1,675750000,1,1331200000
2731,1,0,0,1,1881600,1,675750000,1,1600000000
2732,1,0,0,1,1881600,1,675750000,1,1866000000
2733,1,0,0,1,1881600,1,675750000,1,204000000
2734,1,0,0,1,1881600,1,675750000,1,40800000
2735,1,0,0,1,1881600,1,675750000,1,408000000
2736,1,0,0,1,1881600,1,675750000,1,665600000
2737,1,0,0,1,1881600,1,675750000,1,68000000
2738,1,0,0,1,1881600,1,675750000,1,800000000
2739,1,0,0,1,1881600,1,765000000,1,102000000
2740,1,0,0,1,1881600,1,765000000,1,1062400000
2741,1,0,0,1,1881600,1,765000000,1,1331200000
2742,1,0,0,1,1881600,1,765000000,1,1600000000
2743,1,0,0,1,1881600,1,765000000,1,1866000000
2744,1,0,0,1,1881600,1,765000000,1,204000000
2745,1,0,0,1,1881600,1,765000000,1,40800000
2746,1,0,0,1,1881600,1,765000000,1,408000000
2747,1,0,0,1,1881600,1,765000000,1,665600000
2748,1,0,0,1,1881600,1,765000000,1,68000000
2749,1,0,0,1,1881600,1,765000000,1,800000000
2750,1,0,0,1,1881600,1,854250000,1,102000000
2751,1,0,0,1,1881600,1,854250000,1,1062400000
2752,1,0,0,1,1881600,1,854250000,1,1331200000
2753,1,0,0,1,1881600,1,854250000,1,1600000000
2754,1,0,0,1,1881600,1,854250000,1,1866000000
2755,1,0,0,1,1881600,1,854250000,1,204000000
2756,1,0,0,1,1881600,1,854250000,1,40800000
2757,1,0,0,1,1881600,1,854250000,1,408000000
2758,1,0,0,1,1881600,1,854250000,1,665600000
2759,1,0,0,1,1881600,1,854250000,1,68000000
2760,1,0,0,1,1881600,1,854250000,1,800000000
2761,1,0,0,1,1881600,1,943500000,1,102000000
2762,1,0,0,1,1881600,1,943500000,1,1062400000
2763,1,0,0,1,1881600,1,943500000,1,1331200000
2764,1,0,0,1,1881600,1,943500000,1,1600000000
2765,1,0,0,1,1881600,1,943500000,1,1866000000
2766,1,0,0,1,1881600,1,943500000,1,204000000
2767,1,0,0,1,1881600,1,943500000,1,40800000
2768,1,0,0,1,1881600,1,943500000,1,408000000
2769,1,0,0,1,1881600,1,943500000,1,665600000
2770,1,0,0,1,1881600,1,943500000,1,68000000
2771,1,0,0,1,1881600,1,943500000,1,800000000
2772,1,0,0,1,2035200,1,1032750000,1,102000000
2773,1,0,0,1,2035200,1,1032750000,1,1062400000
2774,1,0,0,1,2035200,1,1032750000,1,1331200000
2775,1,0,0,1,2035200,1,1032750000,1,1600000000
2776,1,0,0,1,2035200,1,1032750000,1,1866000000
2777,1,0,0,1,2035200,1,1032750000,1,204000000
2778,1,0,0,1,2035200,1,1032750000,1,40800000
2779,1,0,0,1,2035200,1,1032750000,1,408000000
2780,1,0,0,1,2035200,1,1032750000,1,665600000
2781,1,0,0,1,2035200,1,1032750000,1,68000000
2782,1,0,0,1,2035200,1,1032750000,1,800000000
2783,1,0,0,1,2035200,1,1122000000,1,102000000
2784,1,0,0,1,2035200,1,1122000000,1,1062400000
2785,1,0,0,1,2035200,1,1122000000,1,1331200000
2786,1,0,0,1,2035200,1,1122000000,1,1600000000
2787,1,0,0,1,2035200,1,1122000000,1,1866000000
2788,1,0,0,1,2035200,1,1122000000,1,204000000
2789,1,0,0,1,2035200,1,1122000000,1,40800000
2790,1,0,0,1,2035200,1,1122000000,1,408000000
2791,1,0,0,1,2035200,1,1122000000,1,665600000
2792,1,0,0,1,2035200,1,1122000000,1,68000000
2793,1,0,0,1,2035200,1,1122000000,1,800000000
2794,1,0,0,1,2035200,1,1211250000,1,102000000
2795,1,0,0,1,2035200,1,1211250000,1,1062400000
2796,1,0,0,1,2035200,1,1211250000,1,1331200000
2797,1,0,0,1,2035200,1,1211250000,1,1600000000
2798,1,0,0,1,2035200,1,1211250000,1,1866000000
2799,1,0,0,1,2035200,1,1211250000,1,204000000
2800,1,0,0,1,2035200,1,1211250000,1,40800000
2801,1,0,0,1,2035200,1,1211250000,1,408000000
2802,1,0,0,1,2035200,1,1211250000,1,665600000
2803,1,0,0,1,2035200,1,1211250000,1,68000000
2804,1,0,0,1,2035200,1,1211250000,1,800000000
2805,1,0,0,1,2035200,1,1300500000,1,102000000
2806,1,0,0,1,2035200,1,1300500000,1,1062400000
2807,1,0,0,1,2035200,1,1300500000,1,1331200000
2808,1,0,0,1,2035200,1,1300500000,1,1600000000
2809,1,0,0,1,2035200,1,1300500000,1,1866000000
2810,1,0,0,1,2035200,1,1300500000,1,204000000
2811,1,0,0,1,2035200,1,1300500000,1,40800000
2812,1,0,0,1,2035200,1,1300500000,1,408000000
2813,1,0,0,1,2035200,1,1300500000,1,665600000
2814,1,0,0,1,2035200,1,1300500000,1,68000000
2815,1,0,0,1,2035200,1,1300500000,1,800000000
2816,1,0,0,1,2035200,1,140250000,1,102000000
2817,1,0,0,1,2035200,1,140250000,1,1062400000
2818,1,0,0,1,2035200,1,140250000,1,1331200000
2819,1,0,0,1,2035200,1,140250000,1,1600000000
2820,1,0,0,1,2035200,1,140250000,1,1866000000
2821,1,0,0,1,2035200,1,140250000,1,204000000
2822,1,0,0,1,2035200,1,140250000,1,40800000
2823,1,0,0,1,2035200,1,140250000,1,408000000
2824,1,0,0,1,2035200,1,140250000,1,665600000
2825,1,0,0,1,2035200,1,140250000,1,68000000
2826,1,0,0,1,2035200,1,140250000,1,800000000
2827,1,0,0,1,2035200,1,229500000,1,102000000
2828,1,0,0,1,2035200,1,229500000,1,1062400000
2829,1,0,0,1,2035200,1,229500000,1,1331200000
2830,1,0,0,1,2035200,1,229500000,1,1600000000
2831,1,0,0,1,2035200,1,229500000,1,1866000000
2832,1,0,0,1,2035200,1,229500000,1,204000000
2833,1,0,0,1,2035200,1,229500000,1,40800000
2834,1,0,0,1,2035200,1,229500000,1,408000000
2835,1,0,0,1,2035200,1,229500000,1,665600000
2836,1,0,0,1,2035200,1,229500000,1,68000000
2837,1,0,0,1,2035200,1,229500000,1,800000000
2838,1,0,0,1,2035200,1,318750000,1,102000000
2839,1,0,0,1,2035200,1,318750000,1,1062400000
2840,1,0,0,1,2035200,1,318750000,1,1331200000
2841,1,0,0,1,2035200,1,318750000,1,1600000000
2842,1,0,0,1,2035200,1,318750000,1,1866000000
2843,1,0,0,1,2035200,1,318750000,1,204000000
2844,1,0,0,1,2035200,1,318750000,1,40800000
2845,1,0,0,1,2035200,1,318750000,1,408000000
2846,1,0,0,1,2035200,1,318750000,1,665600000
2847,1,0,0,1,2035200,1,318750000,1,68000000
2848,1,0,0,1,2035200,1,318750000,1,800000000
2849,1,0,0,1,2035200,1,408000000,1,102000000
2850,1,0,0,1,2035200,1,408000000,1,1062400000
2851,1,0,0,1,2035200,1,408000000,1,1331200000
2852,1,0,0,1,2035200,1,408000000,1,1600000000
2853,1,0,0,1,2035200,1,408000000,1,1866000000
2854,1,0,0,1,2035200,1,408000000,1,204000000
2855,1,0,0,1,2035200,1,408000000,1,40800000
2856,1,0,0,1,2035200,1,408000000,1,408000000
2857,1,0,0,1,2035200,1,408000000,1,665600000
2858,1,0,0,1,2035200,1,408000000,1,68000000
2859,1,0,0,1,2035200,1,408000000,1,800000000
2860,1,0,0,1,2035200,1,497250000,1,102000000
2861,1,0,0,1,2035200,1,497250000,1,1062400000
2862,1,0,0,1,2035200,1,497250000,1,1331200000
2863,1,0,0,1,2035200,1,497250000,1,1600000000
2864,1,0,0,1,2035200,1,497250000,1,1866000000
2865,1,0,0,1,2035200,1,497250000,1,204000000
2866,1,0,0,1,2035200,1,497250000,1,40800000
2867,1,0,0,1,2035200,1,497250000,1,408000000
2868,1,0,0,1,2035200,1,497250000,1,665600000
2869,1,0,0,1,2035200,1,497250000,1,68000000
2870,1,0,0,1,2035200,1,497250000,1,800000000
2871,1,0,0,1,2035200,1,586500000,1,102000000
2872,1,0,0,1,2035200,1,586500000,1,1062400000
2873,1,0,0,1,2035200,1,586500000,1,1331200000
2874,1,0,0,1,2035200,1,586500000,1,1600000000
2875,1,0,0,1,2035200,1,586500000,1,1866000000
2876,1,0,0,1,2035200,1,586500000,1,204000000
2877,1,0,0,1,2035200,1,586500000,1,40800000
2878,1,0,0,1,2035200,1,586500000,1,408000000
2879,1,0,0,1,2035200,1,586500000,1,665600000
2880,1,0,0,1,2035200,1,586500000,1,68000000
2881,1,0,0,1,2035200,1,586500000,1,800000000
2882,1,0,0,1,2035200,1,675750000,1,102000000
2883,1,0,0,1,2035200,1,675750000,1,1062400000
2884,1,0,0,1,2035200,1,675750000,1,1331200000
2885,1,0,0,1,2035200,1,675750000,1,1600000000
2886,1,0,0,1,2035200,1,675750000,1,1866000000
2887,1,0,0,1,2035200,1,675750000,1,204000000
2888,1,0,0,1,2035200,1,675750000,1,40800000
2889,1,0,0,1,2035200,1,675750000,1,408000000
2890,1,0,0,1,2035200,1,675750000,1,665600000
2891,1,0,0,1,2035200,1,675750000,1,68000000
2892,1,0,0,1,2035200,1,675750000,1,800000000
2893,1,0,0,1,2035200,1,765000000,1,102000000
2894,1,0,0,1,2035200,1,765000000,1,1062400000
2895,1,0,0,1,2035200,1,765000000,1,1331200000
2896,1,0,0,1,2035200,1,765000000,1,1600000000
2897,1,0,0,1,2035200,1,765000000,1,1866000000
2898,1,0,0,1,2035200,1,765000000,1,204000000
2899,1,0,0,1,2035200,1,765000000,1,40800000
2900,1,0,0,1,2035200,1,765000000,1,408000000
2901,1,0,0,1,2035200,1,765000000,1,665600000
2902,1,0,0,1,2035200,1,765000000,1,68000000
2903,1,0,0,1,2035200,1,765000000,1,800000000
2904,1,0,0,1,2035200,1,854250000,1,102000000
2905,1,0,0,1,2035200,1,854250000,1,1062400000
2906,1,0,0,1,2035200,1,854250000,1,1331200000
2907,1,0,0,1,2035200,1,854250000,1,1600000000
2908,1,0,0,1,2035200,1,854250000,1,1866000000
2909,1,0,0,1,2035200,1,854250000,1,204000000
2910,1,0,0,1,2035200,1,854250000,1,40800000
2911,1,0,0,1,2035200,1,854250000,1,408000000
2912,1,0,0,1,2035200,1,854250000,1,665600000
2913,1,0,0,1,2035200,1,854250000,1,68000000
2914,1,0,0,1,2035200,1,854250000,1,800000000
2915,1,0,0,1,2035200,1,943500000,1,102000000
2916,1,0,0,1,2035200,1,943500000,1,1062400000
2917,1,0,0,1,2035200,1,943500000,1,1331200000
2918,1,0,0,1,2035200,1,943500000,1,1600000000
2919,1,0,0,1,2035200,1,943500000,1,1866000000
2920,1,0,0,1,2035200,1,943500000,1,204000000
2921,1,0,0,1,2035200,1,943500000,1,40800000
2922,1,0,0,1,2035200,1,943500000,1,408000000
2923,1,0,0,1,2035200,1,943500000,1,665600000
2924,1,0,0,1,2035200,1,943500000,1,68000000
2925,1,0,0,1,2035200,1,943500000,1,800000000
2926,1,0,0,1,345600,1,1032750000,1,102000000
2927,1,0,0,1,345600,1,1032750000,1,1062400000
2928,1,0,0,1,345600,1,1032750000,1,1331200000
2929,1,0,0,1,345600,1,1032750000,1,1600000000
2930,1,0,0,1,345600,1,1032750000,1,1866000000
2931,1,0,0,1,345600,1,1032750000,1,204000000
2932,1,0,0,1,345600,1,1032750000,1,40800000
2933,1,0,0,1,345600,1,1032750000,1,408000000
2934,1,0,0,1,345600,1,1032750000,1,665600000
2935,1,0,0,1,345600,1,1032750000,1,68000000
2936,1,0,0,1,345600,1,1032750000,1,800000000
2937,1,0,0,1,345600,1,1122000000,1,102000000
2938,1,0,0,1,345600,1,1122000000,1,1062400000
2939,1,0,0,1,345600,1,1122000000,1,1331200000
2940,1,0,0,1,345600,1,1122000000,1,1600000000
2941,1,0,0,1,345600,1,1122000000,1,1866000000
2942,1,0,0,1,345600,1,1122000000,1,204000000
2943,1,0,0,1,345600,1,1122000000,1,40800000
2944,1,0,0,1,345600,1,1122000000,1,408000000
2945,1,0,0,1,345600,1,1122000000,1,665600000
2946,1,0,0,1,345600,1,1122000000,1,68000000
2947,1,0,0,1,345600,1,1122000000,1,800000000
2948,1,0,0,1,345600,1,1211250000,1,102000000
2949,1,0,0,1,345600,1,1211250000,1,1062400000
2950,1,0,0,1,345600,1,1211250000,1,1331200000
2951,1,0,0,1,345600,1,1211250000,1,1600000000
2952,1,0,0,1,345600,1,1211250000,1,1866000000
2953,1,0,0,1,345600,1,1211250000,1,204000000
2954,1,0,0,1,345600,1,1211250000,1,40800000
2955,1,0,0,1,345600,1,1211250000,1,408000000
2956,1,0,0,1,345600,1,1211250000,1,665600000
2957,1,0,0,1,345600,1,1211250000,1,68000000
2958,1,0,0,1,345600,1,1211250000,1,800000000
2959,1,0,0,1,345600,1,1300500000,1,102000000
2960,1,0,0,1,345600,1,1300500000,1,1062400000
2961,1,0,0,1,345600,1,1300500000,1,1331200000
2962,1,0,0,1,345600,1,1300500000,1,1600000000
2963,1,0,0,1,345600,1,1300500000,1,1866000000
2964,1,0,0,1,345600,1,1300500000,1,204000000
2965,1,0,0,1,345600,1,1300500000,1,40800000
2966,1,0,0,1,345600,1,1300500000,1,408000000
2967,1,0,0,1,345600,1,1300500000,1,665600000
2968,1,0,0,1,345600,1,1300500000,1,68000000
2969,1,0,0,1,345600,1,1300500000,1,800000000
2970,1,0,0,1,345600,1,140250000,1,102000000
2971,1,0,0,1,345600,1,140250000,1,1062400000
2972,1,0,0,1,345600,1,140250000,1,1331200000
2973,1,0,0,1,345600,1,140250000,1,1600000000
2974,1,0,0,1,345600,1,140250000,1,1866000000
2975,1,0,0,1,345600,1,140250000,1,204000000
2976,1,0,0,1,345600,1,140250000,1,40800000
2977,1,0,0,1,345600,1,140250000,1,408000000
2978,1,0,0,1,345600,1,140250000,1,665600000
2979,1,0,0,1,345600,1,140250000,1,68000000
2980,1,0,0,1,345600,1,140250000,1,800000000
2981,1,0,0,1,345600,1,229500000,1,102000000
2982,1,0,0,1,345600,1,229500000,1,1062400000
2983,1,0,0,1,345600,1,229500000,1,1331200000
2984,1,0,0,1,345600,1,229500000,1,1600000000
2985,1,0,0,1,345600,1,229500000,1,1866000000
2986,1,0,0,1,345600,1,229500000,1,204000000
2987,1,0,0,1,345600,1,229500000,1,40800000
2988,1,0,0,1,345600,1,229500000,1,408000000
2989,1,0,0,1,345600,1,229500000,1,665600000
2990,1,0,0,1,345600,1,229500000,1,68000000
2991,1,0,0,1,345600,1,229500000,1,800000000
2992,1,0,0,1,345600,1,318750000,1,102000000
2993,1,0,0,1,345600,1,318750000,1,1062400000
2994,1,0,0,1,345600,1,318750000,1,1331200000
2995,1,0,0,1,345600,1,318750000,1,1600000000
2996,1,0,0,1,345600,1,318750000,1,1866000000
2997,1,0,0,1,345600,1,318750000,1,204000000
2998,1,0,0,1,345600,1,318750000,1,40800000
2999,1,0,0,1,345600,1,318750000,1,408000000
3000,1,0,0,1,345600,1,318750000,1,665600000
3001,1,0,0,1,345600,1,318750000,1,68000000
3002,1,0,0,1,345600,1,318750000,1,800000000
3003,1,0,0,1,345600,1,408000000,1,102000000
3004,1,0,0,1,345600,1,408000000,1,1062400000
3005,1,0,0,1,345600,1,408000000,1,1331200000
3006,1,0,0,1,345600,1,408000000,1,1600000000
3007,1,0,0,1,345600,1,408000000,1,1866000000
3008,1,0,0,1,345600,1,408000000,1,204000000
3009,1,0,0,1,345600,1,408000000,1,40800000
3010,1,0,0,1,345600,1,408000000,1,408000000
3011,1,0,0,1,345600,1,408000000,1,665600000
3012,1,0,0,1,345600,1,408000000,1,68000000
3013,1,0,0,1,345600,1,408000000,1,800000000
3014,1,0,0,1,345600,1,497250000,1,102000000
3015,1,0,0,1,345600,1,497250000,1,1062400000
3016,1,0,0,1,345600,1,497250000,1,1331200000
3017,1,0,0,1,345600,1,497250000,1,1600000000
3018,1,0,0,1,345600,1,497250000,1,1866000000
3019,1,0,0,1,345600,1,497250000,1,204000000
3020,1,0,0,1,345600,1,497250000,1,40800000
3021,1,0,0,1,345600,1,497250000,1,408000000
3022,1,0,0,1,345600,1,497250000,1,665600000
3023,1,0,0,1,345600,1,497250000,1,68000000
3024,1,0,0,1,345600,1,497250000,1,800000000
3025,1,0,0,1,345600,1,586500000,1,102000000
3026,1,0,0,1,345600,1,586500000,1,1062400000
3027,1,0,0,1,345600,1,586500000,1,1331200000
3028,1,0,0,1,345600,1,586500000,1,1600000000
3029,1,0,0,1,345600,1,586500000,1,1866000000
3030,1,0,0,1,345600,1,586500000,1,204000000
3031,1,0,0,1,345600,1,586500000,1,40800000
3032,1,0,0,1,345600,1,586500000,1,408000000
3033,1,0,0,1,345600,1,586500000,1,665600000
3034,1,0,0,1,345600,1,586500000,1,68000000
3035,1,0,0,1,345600,1,586500000,1,800000000
3036,1,0,0,1,345600,1,675750000,1,102000000
3037,1,0,0,1,345600,1,675750000,1,1062400000
3038,1,0,0,1,345600,1,675750000,1,1331200000
3039,1,0,0,1,345600,1,675750000,1,1600000000
3040,1,0,0,1,345600,1,675750000,1,1866000000
3041,1,0,0,1,345600,1,675750000,1,204000000
3042,1,0,0,1,345600,1,675750000,1,40800000
3043,1,0,0,1,345600,1,675750000,1,408000000
3044,1,0,0,1,345600,1,675750000,1,665600000
3045,1,0,0,1,345600,1,675750000,1,68000000
3046,1,0,0,1,345600,1,675750000,1,800000000
3047,1,0,0,1,345600,1,765000000,1,102000000
3048,1,0,0,1,345600,1,765000000,1,1062400000
3049,1,0,0,1,345600,1,765000000,1,1331200000
3050,1,0,0,1,345600,1,765000000,1,1600000000
3051,1,0,0,1,345600,1,765000000,1,1866000000
3052,1,0,0,1,345600,1,765000000,1,204000000
3053,1,0,0,1,345600,1,765000000,1,40800000
3054,1,0,0,1,345600,1,765000000,1,408000000
3055,1,0,0,1,345600,1,765000000,1,665600000
3056,1,0,0,1,345600,1,765000000,1,68000000
3057,1,0,0,1,345600,1,765000000,1,800000000
3058,1,0,0,1,345600,1,854250000,1,102000000
3059,1,0,0,1,345600,1,854250000,1,1062400000
3060,1,0,0,1,345600,1,854250000,1,1331200000
3061,1,0,0,1,345600,1,854250000,1,1600000000
3062,1,0,0,1,345600,1,854250000,1,1866000000
3063,1,0,0,1,345600,1,854250000,1,204000000
3064,1,0,0,1,345600,1,854250000,1,40800000
3065,1,0,0,1,345600,1,854250000,1,408000000
3066,1,0,0,1,345600,1,854250000,1,665600000
3067,1,0,0,1,345600,1,854250000,1,68000000
3068,1,0,0,1,345600,1,854250000,1,800000000
3069,1,0,0,1,345600,1,943500000,1,102000000
3070,1,0,0,1,345600,1,943500000,1,1062400000
3071,1,0,0,1,345600,1,943500000,1,1331200000
3072,1,0,0,1,345600,1,943500000,1,1600000000
3073,1,0,0,1,345600,1,943500000,1,1866000000
3074,1,0,0,1,345600,1,943500000,1,204000000
3075,1,0,0,1,345600,1,943500000,1,40800000
3076,1,0,0,1,345600,1,943500000,1,408000000
3077,1,0,0,1,345600,1,943500000,1,665600000
3078,1,0,0,1,345600,1,943500000,1,68000000
3079,1,0,0,1,345600,1,943500000,1,800000000
3080,1,0,0,1,499200,1,1032750000,1,102000000
3081,1,0,0,1,499200,1,1032750000,1,1062400000
3082,1,0,0,1,499200,1,1032750000,1,1331200000
3083,1,0,0,1,499200,1,1032750000,1,1600000000
3084,1,0,0,1,499200,1,1032750000,1,1866000000
3085,1,0,0,1,499200,1,1032750000,1,204000000
3086,1,0,0,1,499200,1,1032750000,1,40800000
3087,1,0,0,1,499200,1,1032750000,1,408000000
3088,1,0,0,1,499200,1,1032750000,1,665600000
3089,1,0,0,1,499200,1,1032750000,1,68000000
3090,1,0,0,1,499200,1,1032750000,1,800000000
3091,1,0,0,1,499200,1,1122000000,1,102000000
3092,1,0,0,1,499200,1,1122000000,1,1062400000
3093,1,0,0,1,499200,1,1122000000,1,1331200000
3094,1,0,0,1,499200,1,1122000000,1,1600000000
3095,1,0,0,1,499200,1,1122000000,1,1866000000
3096,1,0,0,1,499200,1,1122000000,1,204000000
3097,1,0,0,1,499200,1,1122000000,1,40800000
3098,1,0,0,1,499200,1,1122000000,1,408000000
3099,1,0,0,1,499200,1,1122000000,1,665600000
3100,1,0,0,1,499200,1,1122000000,1,68000000
3101,1,0,0,1,499200,1,1122000000,1,800000000
3102,1,0,0,1,499200,1,1211250000,1,102000000
3103,1,0,0,1,499200,1,1211250000,1,1062400000
3104,1,0,0,1,499200,1,1211250000,1,1331200000
3105,1,0,0,1,499200,1,1211250000,1,1600000000
3106,1,0,0,1,499200,1,1211250000,1,1866000000
3107,1,0,0,1,499200,1,1211250000,1,204000000
3108,1,0,0,1,499200,1,1211250000,1,40800000
3109,1,0,0,1,499200,1,1211250000,1,408000000
3110,1,0,0,1,499200,1,1211250000,1,665600000
3111,1,0,0,1,499200,1,1211250000,1,68000000
3112,1,0,0,1,499200,1,1211250000,1,800000000
3113,1,0,0,1,499200,1,1300500000,1,102000000
3114,1,0,0,1,499200,1,1300500000,1,1062400000
3115,1,0,0,1,499200,1,1300500000,1,1331200000
3116,1,0,0,1,499200,1,1300500000,1,1600000000
3117,1,0,0,1,499200,1,1300500000,1,1866000000
3118,1,0,0,1,499200,1,1300500000,1,204000000
3119,1,0,0,1,499200,1,1300500000,1,40800000
3120,1,0,0,1,499200,1,1300500000,1,408000000
3121,1,0,0,1,499200,1,1300500000,1,665600000
3122,1,0,0,1,499200,1,1300500000,1,68000000
3123,1,0,0,1,499200,1,1300500000,1,800000000
3124,1,0,0,1,499200,1,140250000,1,102000000
3125,1,0,0,1,499200,1,140250000,1,1062400000
3126,1,0,0,1,499200,1,140250000,1,1331200000
3127,1,0,0,1,499200,1,140250000,1,1600000000
3128,1,0,0,1,499200,1,140250000,1,1866000000
3129,1,0,0,1,499200,1,140250000,1,204000000
3130,1,0,0,1,499200,1,140250000,1,40800000
3131,1,0,0,1,499200,1,140250000,1,408000000
3132,1,0,0,1,499200,1,140250000,1,665600000
3133,1,0,0,1,499200,1,140250000,1,68000000
3134,1,0,0,1,499200,1,140250000,1,800000000
3135,1,0,0,1,499200,1,229500000,1,102000000
3136,1,0,0,1,499200,1,229500000,1,1062400000
3137,1,0,0,1,499200,1,229500000,1,1331200000
3138,1,0,0,1,499200,1,229500000,1,1600000000
3139,1,0,0,1,499200,1,229500000,1,1866000000
3140,1,0,0,1,499200,1,229500000,1,204000000
3141,1,0,0,1,499200,1,229500000,1,40800000
3142,1,0,0,1,499200,1,229500000,1,408000000
3143,1,0,0,1,499200,1,229500000,1,665600000
3144,1,0,0,1,499200,1,229500000,1,68000000
3145,1,0,0,1,499200,1,229500000,1,800000000
3146,1,0,0,1,499200,1,318750000,1,102000000
3147,1,0,0,1,499200,1,318750000,1,1062400000
3148,1,0,0,1,499200,1,318750000,1,1331200000
3149,1,0,0,1,499200,1,318750000,1,1600000000
3150,1,0,0,1,499200,1,318750000,1,1866000000
3151,1,0,0,1,499200,1,318750000,1,204000000
3152,1,0,0,1,499200,1,318750000,1,40800000
3153,1,0,0,1,499200,1,318750000,1,408000000
3154,1,0,0,1,499200,1,318750000,1,665600000
3155,1,0,0,1,499200,1,318750000,1,68000000
3156,1,0,0,1,499200,1,318750000,1,800000000
3157,1,0,0,1,499200,1,408000000,1,102000000
3158,1,0,0,1,499200,1,408000000,1,1062400000
3159,1,0,0,1,499200,1,408000000,1,1331200000
3160,1,0,0,1,499200,1,408000000,1,1600000000
3161,1,0,0,1,499200,1,408000000,1,1866000000
3162,1,0,0,1,499200,1,408000000,1,204000000
3163,1,0,0,1,499200,1,408000000,1,40800000
3164,1,0,0,1,499200,1,408000000,1,408000000
3165,1,0,0,1,499200,1,408000000,1,665600000
3166,1,0,0,1,499200,1,408000000,1,68000000
3167,1,0,0,1,499200,1,408000000,1,800000000
3168,1,0,0,1,499200,1,497250000,1,102000000
3169,1,0,0,1,499200,1,497250000,1,1062400000
3170,1,0,0,1,499200,1,497250000,1,1331200000
3171,1,0,0,1,499200,1,497250000,1,1600000000
3172,1,0,0,1,499200,1,497250000,1,1866000000
3173,1,0,0,1,499200,1,497250000,1,204000000
3174,1,0,0,1,499200,1,497250000,1,40800000
3175,1,0,0,1,499200,1,497250000,1,408000000
3176,1,0,0,1,499200,1,497250000,1,665600000
3177,1,0,0,1,499200,1,497250000,1,68000000
3178,1,0,0,1,499200,1,497250000,1,800000000
3179,1,0,0,1,499200,1,586500000,1,102000000
3180,1,0,0,1,499200,1,586500000,1,1062400000
3181,1,0,0,1,499200,1,586500000,1,1331200000
3182,1,0,0,1,499200,1,586500000,1,1600000000
3183,1,0,0,1,499200,1,586500000,1,1866000000
3184,1,0,0,1,499200,1,586500000,1,204000000
3185,1,0,0,1,499200,1,586500000,1,40800000
3186,1,0,0,1,499200,1,586500000,1,408000000
3187,1,0,0,1,499200,1,586500000,1,665600000
3188,1,0,0,1,499200,1,586500000,1,68000000
3189,1,0,0,1,499200,1,586500000,1,800000000
